Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Payday Loan,Personal Loan,Student Loan,num_loan_types,spending_level,payment_size,Month_April,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,debt_to_income,debt_per_loan,delay_ratio,high_utilization,age_group_young,age_group_adult,age_group_mid,age_group_senior,long_credit_history,income_delay,credit_history_per_age,total_credit_lines
37.0,40883.92,3525.9933333333333,6.0,10.0,15.0,5.0,59,23.0,4.01,11.0,0,1831.87,29.68456246697816,189.0,1,131.52815362537774,292.38193353460974,218.68924617334585,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044806613455852566,366.37399999999997,4.6,1,0.0,0.0,1.0,0.0,1,1777.5617391304347,5.108108108108108,16.0
16.0,7567.595,553.8316666666666,7.0,10.0,28.0,7.0,40,14.0,3.2,12.0,1,2372.51,34.377847876523816,117.0,1,66.40999880665936,32.806686844970606,281.72601903404154,0,1,1,0,1,0,0,1,1,6,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313117235677898,338.93,2.0,1,0.0,0.0,0.0,0.0,0,511.4971428571429,7.3125,17.0
40.0,33694.79,2999.899166666666,8.0,3.0,20.0,3.0,10,14.0,4.82,1.0,1,472.42,26.255841896496506,190.0,0,65.81273941008239,100.54422952152063,393.6329477350637,1,0,0,0,1,1,0,1,0,4,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014020565197171432,157.47333333333333,4.666666666666667,1,0.0,0.0,1.0,0.0,1,2406.7707142857143,4.75,11.0
19.0,14439.78,959.315,5.0,4.0,16.0,3.0,20,20.0,11.85,5.0,1,455.46,40.325590057244675,239.0,1,20.171701599338363,131.1583048832602,298.0898541356933,1,0,0,0,0,1,0,0,1,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03154203180380864,151.82,6.666666666666667,1,1.0,0.0,0.0,0.0,1,721.989,12.578947368421053,9.0
40.0,33930.63,3061.5525,5.0,5.0,5.0,0.0,24,7.0,18.37,6.0,1,138.97,32.399694946971756,358.0,1,0.0,76.89337152278864,469.2618784772113,2,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004095709392958516,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,4847.232857142857,8.95,10.0
33.0,25573.07,1948.0891666666664,8.0,6.0,11.0,4.0,13,12.0,6.87,4.0,2,477.2,36.87431078086574,210.0,0,52.24177407993625,227.7555832764146,204.81155931031583,2,1,0,0,1,0,1,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018660254713258908,119.3,3.0,1,0.0,1.0,0.0,0.0,1,2131.0891666666666,6.363636363636363,14.0
33.0,31977.44,3118.399166666667,10.0,9.0,23.0,7.0,20,22.0,1.33,8.0,0,2256.77,27.216162695804854,136.0,1,185.49104312531875,146.1484727033365,213.1391508380114,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07057381704101391,322.3957142857143,3.142857142857143,1,0.0,1.0,0.0,0.0,1,1453.52,4.121212121212121,19.0
28.0,131091.6,10947.3,5.0,5.0,12.0,0.0,7,19.0,0.66,0.0,1,815.12,36.47824741440944,234.0,1,0.0,802.4870297876822,572.2429702123181,2,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006217942263272398,343.13583333333327,3.4285714285714284,1,0.0,1.0,0.0,0.0,1,6899.557894736842,8.357142857142858,10.0
22.0,18623.07,1746.9225,10.0,7.0,33.0,7.0,21,21.0,3.28,7.0,1,1354.83,28.021137048350106,232.0,1,60.55603489262473,25.50882392774189,338.6273911796334,0,1,0,0,1,1,1,1,0,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727500890025114,193.54714285714286,3.0,1,1.0,0.0,0.0,0.0,1,886.8128571428572,10.545454545454545,17.0
41.0,166837.64,13560.558333333334,4.0,3.0,8.0,0.0,9,7.0,11.61,1.0,1,1402.48,40.27583761822902,190.0,1,0.0,131.1583048832602,1123.1821264073217,0,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008406256525805567,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,23833.948571428573,4.634146341463414,7.0
35.0,28033.88,2571.1566666666668,8.0,10.0,32.0,8.0,54,14.0,16.46,6.0,0,3719.49,36.55732513490601,27.0,1,100.70806195658272,151.81904382272478,274.5885608873592,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326783877222846,464.93625,1.75,1,0.0,1.0,0.0,0.0,0,2002.42,0.7714285714285715,18.0
36.0,104045.91,8718.4925,5.0,7.0,9.0,2.0,19,9.0,18.61,6.0,1,26.47,38.71817681451866,238.0,1,93.709234474788,203.13969805953957,815.0003174656724,1,0,0,0,0,1,0,0,1,3,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016324175727732213,0.665,4.5,1,0.0,0.0,1.0,0.0,1,11560.656666666668,6.611111111111111,12.0
38.0,16099.62,1111.635,3.0,6.0,14.0,3.0,14,9.0,9.14,7.0,1,1042.78,24.419303312059014,106.0,1,0.0,51.26326363375275,329.90023636624727,1,0,0,0,0,0,0,0,1,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06477047284345841,347.5933333333333,3.0,1,0.0,0.0,1.0,0.0,0,1788.8466666666668,2.789473684210526,9.0
27.0,35938.45,2830.870833333333,3.0,5.0,15.0,4.0,19,12.0,7.84,3.0,1,1438.83,24.72563743417037,247.0,0,96.96085525690076,127.23051311758776,338.89571495884474,1,0,1,1,0,0,0,1,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04003595035400803,359.7075,3.0,1,0.0,1.0,0.0,0.0,1,2994.870833333333,9.148148148148149,8.0
45.0,32520.18,3118.399166666667,9.0,848.0099999999984,27.0,6.0,52,19.0,1.6,7.0,1,2196.5,40.41462353092845,221.64739298925488,1,126.41027475623964,109.03002531245156,347.3611999313088,0,0,0,1,1,1,0,1,1,6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06754267657805092,366.0833333333333,3.1666666666666665,1,0.0,0.0,1.0,0.0,1,1711.5884210526317,4.925497621983442,1144.0299999999952
23.0,18769.1,1460.0916666666665,5.0,3.0,21.0,7.0,24,14.0,15.87,10.0,1,2590.93,33.78257823733177,170.0,1,81.02132581492835,47.60129854910304,267.3865423026353,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380423142292385,370.1328571428571,2.0,1,1.0,0.0,0.0,0.0,1,1340.6499999999999,7.391304347826087,8.0
46.0,37648.1,4359.448333333333,6.0,7.0,8.0,0.0,6,14.0,5.12,2.0,1,1450.37,26.22790600883881,331.0,0,0.0,131.24593093120026,564.6989024021331,2,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038524387684903086,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,2689.15,7.195652173913044,13.0
41.0,30617.62,2533.4683333333332,5.0,3.0,8.0,3.0,15,9.0,4.9,5.0,1,938.6,35.0673699658554,380.0,0,74.01131688190553,193.8766634207164,255.4588530307114,1,0,0,0,0,0,0,0,1,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030655550627383843,312.8666666666667,3.0,1,0.0,0.0,1.0,0.0,1,3401.9577777777777,9.268292682926829,8.0
46.0,56830.82,3118.399166666667,3.0,7.0,5.0,3.0,14,27.0,3.03,4.0,2,140.59,30.680345381985155,339.0,0,92.50592257129342,193.9505595574674,425.4336845379059,2,1,1,0,0,1,0,0,0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024738337402134968,46.86333333333334,20.0,1,0.0,0.0,1.0,0.0,1,22.365017327123063,7.369565217391305,10.0
42.0,43623.84,3592.32,7.0,7.0,23.0,6.0,23,21.0,16.64,9.0,1,1924.15,25.019478767969932,119.0,1,142.36676956087638,291.99037449852057,214.8748559406031,1,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044107763094674846,320.69166666666666,3.5,1,0.0,0.0,1.0,0.0,0,2077.325714285714,2.8333333333333335,14.0
15.0,46152.92,3118.399166666667,3.0,3.0,7.0,4.0,8,8.0,10.99,12.0,1,1294.2,36.6235887678976,221.64739298925488,1,147.96378292755728,55.20429708555263,452.6395866535568,1,0,0,0,1,1,0,0,1,4,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028041562700691528,323.55,2.0,1,0.0,0.0,0.0,0.0,1,5769.115,14.776492865950326,6.0
16.0,56510.8,3118.399166666667,9.0,5.0,17.0,6.0,31,14.0,15.78,15.0,0,2731.73,30.690908890005268,133.0,1,253.9194589022507,57.78615623261594,382.6177181984667,0,1,1,1,1,1,0,0,1,7,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048339963334442265,455.28833333333336,2.3333333333333335,1,0.0,0.0,0.0,0.0,1,4036.4857142857145,8.3125,14.0
19.0,34860.05,2622.004166666667,3.0,1.0,10.0,3.0,9,1.0,9.6,2.0,1,1218.18,25.87567734698721,273.0,0,51.29232525693208,164.0898407804335,336.8182506293012,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03494487242559893,406.06,0.3333333333333333,1,1.0,0.0,0.0,0.0,1,34860.05,14.368421052631579,4.0
42.0,18037.47,1190.14363002319,0.0,6.0,10.0,4.0,10,3.0,3.41,3.0,2,173.84,38.22398495727563,361.0,1,134.74852265835074,95.80091924922615,268.6416780692333,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009637715267163298,43.46,0.75,1,0.0,0.0,1.0,0.0,1,6012.490000000001,8.595238095238095,6.0
37.0,82383.04,3118.399166666667,281.0899999999856,5.0,8.0,3.0,17,14.0,1.71,4.0,2,1218.57,27.99885756702287,396.0,0,162.10895563236758,59.24474691629629,684.7716307846695,2,0,0,1,1,0,1,0,0,4,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014791515341021648,406.19,4.666666666666667,1,0.0,0.0,1.0,0.0,1,5884.502857142857,10.756756756756756,1144.0299999999952
22.0,80442.28,6995.5233333333335,8.0,7.0,21.0,9.0,27,18.0,19.33,10.0,0,2738.93,37.687580825039355,17.0,1,374.6506221595608,563.4100672132511,69.70581263230939,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03404838848426474,304.3255555555555,2.0,1,1.0,0.0,0.0,0.0,0,4469.015555555556,0.5,15.0
30.0,117801.12,9988.76,5.0,4.0,6.0,6.0,1,13.0,11.4,4.0,1,1280.57,31.232584213418555,179.0,1,326.20668114048146,594.7603263838101,367.9089924757085,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010870609719160564,213.4283333333333,2.1666666666666665,1,0.0,1.0,0.0,0.0,1,9061.624615384615,5.966666666666667,9.0
25.0,43531.45,3118.399166666667,0.0,3.0,9.0,2.0,7,9.0,0.94,0.0,1,376.17,37.073616025681346,230.0,0,53.721272837941925,81.93074915832902,482.2100613370624,2,1,0,0,1,0,0,0,0,3,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00864133861840118,188.085,4.5,1,1.0,0.0,0.0,0.0,1,4836.827777777778,9.2,3.0
869.0,40196.9,3139.0425724561433,2.0,5.0,7.0,1.0,0,12.0,8.07,4.0,2,613.9,31.545106702081505,238.0,0,53299.04999999999,44.63932690264467,513.4363039787056,2,0,0,0,1,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015272321994979712,613.9,12.0,1,0.0,0.0,0.0,0.0,1,3349.741666666667,0.27387802071346373,7.0
34.0,37648.1,1812.1508333333331,9.0,8.0,28.0,3.0,58,14.0,22.27,7.0,0,1576.95,38.93611807017212,212.0,1,31.706981294581414,92.56053906903448,326.94756296971735,1,1,0,0,0,0,1,1,0,4,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418865759493839,525.65,4.666666666666667,1,0.0,1.0,0.0,0.0,1,2689.15,6.235294117647059,17.0
25.0,36943.98,3118.399166666667,7.0,9.0,34.0,8.0,58,15.0,12.98,10.0,0,4735.18,24.436632767655464,169.0,1,172.85878703266275,340.9581074449945,103.1496055223428,1,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12817189701813395,591.8975,1.875,1,1.0,0.0,0.0,0.0,1,2462.9320000000002,6.76,16.0
48.0,31895.07,2488.9225,3.0,6.0,1228.0,4.0,16,10.0,3.06,6.0,2,220.33,22.875125469093,263.0,0,53299.04999999999,132.8401268070435,325.7292777482794,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006907964146183094,55.0825,2.5,1,0.0,0.0,1.0,0.0,1,3189.507,5.479166666666667,9.0
22.0,93955.16,8126.596666666667,5.0,5.0,5.0,2.0,17,8.0,-1.4500000000000002,4.0,1,425.43,37.79223103112744,335.0,0,91.98741416986208,586.6569108407282,414.0153416560765,1,0,0,0,1,1,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004528011021427668,212.715,4.0,1,1.0,0.0,0.0,0.0,1,11744.395,15.227272727272727,10.0
33.0,22846.31,2166.859166666667,7.0,3.0,5.0,3.0,29,8.0,14.12,2.0,1,1374.76,31.67590470073629,254.0,1,44.81412898379753,131.1583048832602,368.81825668261126,1,0,0,0,0,0,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.060174268842539555,458.25333333333333,2.6666666666666665,1,0.0,1.0,0.0,0.0,1,2855.78875,7.696969696969697,10.0
16.0,10279.675,754.6395833333332,3.0,4.0,20.0,4.0,13,20.0,16.68,6.0,1,2099.89,29.282517167572752,105.0,1,19.72832588510775,100.43625495625156,245.29937749197404,1,0,1,0,1,1,0,1,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20427591339220355,524.9725,5.0,1,0.0,0.0,0.0,0.0,0,513.98375,6.5625,7.0
30.0,14878.675,1328.8895833333331,4.0,5.0,16.0,1.0,12,12.0,10.0,0.0,1,735.8,32.83747807755774,186.0,1,10.216653065581578,98.89426519179086,313.77804007596086,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04945332833736875,735.8,12.0,1,0.0,1.0,0.0,0.0,1,1239.8895833333333,6.2,9.0
42.0,60106.11,4895.8425,6.0,9.0,32.0,3.0,33,16.0,16.5,14.0,1,1462.16,32.90314916287642,221.64739298925488,1,102.24267854871673,131.1583048832602,431.7572557540556,0,0,1,1,0,0,0,0,0,3,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024326312250118998,487.3866666666667,5.333333333333333,1,0.0,0.0,1.0,0.0,1,3756.631875,5.277318880696545,15.0
19.0,13864.835,949.4029166666668,3.0,3.0,9.0,1.0,8,14.0,14.65,1.0,1,554.13,38.282223008968955,356.0,1,10.4203932786846,41.16208833278426,313.35781005519783,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399665773159219,554.13,14.0,1,1.0,0.0,0.0,0.0,1,990.3453571428571,18.6,6.0
42.0,53467.47,4461.6225,9.0,9.0,17.0,7.0,61,21.0,14.8,9.0,0,1518.47,35.735490401462826,210.0,1,281.58752128362437,73.03659983658478,331.53812887979086,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028399885014196484,216.92428571428573,3.0,1,0.0,0.0,1.0,0.0,1,2546.07,5.0,18.0
37.0,19998.6,1566.55,6.0,7.0,15.0,0.0,18,12.0,1.34,3.0,1,838.71,35.76515477616254,268.0,0,0.0,192.37773011904025,254.27726988095975,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04193843569049834,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,1666.55,7.243243243243243,13.0
21.0,118386.4,10126.533333333333,4.0,6.0,1.0,0.0,5,4.0,10.71,4.0,2,26.47,34.236365531689245,311.0,0,0.0,352.0537580122187,940.5995753211148,0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016324175727732213,343.13583333333327,3.4285714285714284,1,1.0,0.0,0.0,0.0,1,29596.6,14.80952380952381,10.0
40.0,18694.99,1657.9158333333337,9.0,5.0,21.0,7.0,56,14.0,7.97,12.0,0,1171.17,31.8408112678094,127.0,1,100.2224655462545,163.3261291712926,182.24298861578623,1,1,0,0,1,1,1,0,0,5,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06264619558502037,167.31,2.0,1,0.0,0.0,1.0,0.0,1,1335.3564285714288,3.175,14.0
26.0,37648.1,1598.666666666667,6.0,8.0,33.0,8.0,50,21.0,1.33,6.0,0,2617.78,40.4186524315696,155.0,1,76.80665515730959,104.1434175903797,268.9165939189774,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06953285823188954,327.2225,2.625,1,0.0,1.0,0.0,0.0,1,1792.7666666666667,5.961538461538462,14.0
23.0,89269.79999999997,7494.149999999999,5.0,4.0,12.0,3.0,28,11.0,10.35,2.0,1,444.69,28.923348114901952,221.0,1,209.7322460408085,182.44268748820832,597.2400664709833,1,0,0,0,0,1,1,0,1,4,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004981415887567802,148.23,3.6666666666666665,1,1.0,0.0,0.0,0.0,1,8115.436363636361,9.608695652173912,9.0
26.0,20380.51,1854.375833333333,8.0,3.0,20.0,5.0,6,15.0,9.5,12.0,1,153.7,28.57702753338254,161.0,1,57.299498128700144,131.1583048832602,271.0104749907451,1,0,1,1,1,0,0,0,1,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007541518833434492,30.74,3.0,1,0.0,1.0,0.0,0.0,1,1358.7006666666666,6.1923076923076925,11.0
19.0,103755.87,8577.3225,8.0,4.0,12.0,7.0,24,15.0,7.27,4.0,1,1013.57,22.812303151961835,107.0,1,406.07693644622606,619.5320337667981,112.12327978697584,1,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009768796695550816,144.7957142857143,2.142857142857143,1,1.0,0.0,0.0,0.0,0,6917.058,5.631578947368421,12.0
15.0,8597.69,695.4741666666667,7.0,6.0,32.0,3.0,48,24.0,5.59,9.0,0,1695.63,37.08376539445883,80.0,1,45.963818800825,66.30844063519787,247.2751572306438,0,0,1,1,1,1,1,0,1,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19721925307844315,565.21,8.0,1,0.0,0.0,0.0,0.0,0,358.2370833333334,5.333333333333333,13.0
32.0,10344.865,3118.399166666667,10.0,8.0,22.0,3.0,61,14.0,9.46,12.0,1,2528.61,39.437915071861184,124.0,1,14.493806770729725,85.18508410339712,287.2283174592065,0,0,0,0,1,0,1,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24443141597304557,842.87,4.666666666666667,1,0.0,1.0,0.0,0.0,1,738.9189285714285,3.875,18.0
19.0,47641.53,3118.399166666667,7.0,7.0,28.0,7.0,55,24.0,4.94,8.0,0,2150.59,23.81832871426506,221.64739298925488,1,161.74768540935835,414.5501224429889,133.1149421476528,0,0,0,0,1,1,1,1,1,6,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451410775430596,307.2271428571429,3.4285714285714284,1,1.0,0.0,0.0,0.0,1,1985.06375,11.665652262592362,14.0
17.0,41781.42,3217.785,281.0899999999856,7.0,31.0,8.0,58,14.0,6.37,8.0,0,1570.42,34.877355131118854,109.0,1,226.56793687120305,182.37272035583385,182.83784277296317,1,1,1,1,1,0,0,1,0,6,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037586563596928975,196.3025,1.75,1,0.0,0.0,0.0,0.0,0,2984.387142857143,6.411764705882353,1144.0299999999952
